"Quelle","Pole Studio","PLZ","Stadt","Land","Adresse","Telefonnummer","E-Mail-Adresse","Webseite","Facebook","Instagram","Art","Angebot","Beschreibung","Straße","Eversports ohne Einteilung","ID","Owner","Created Date","Updated Date","Bildergalerie","Richtigkeit der Angaben","Pole Studios (Pole Studio)","Online Studios (Pole Studio)","Inaktiv","Löschvermerk"
,"LIFT OFF - Poledance Academy Viersen","41751","Viersen","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Düsseldorf"",""name"":""Düsseldorf"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Viersen"",""name"":""Viersen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Viersen"",""location"":{""latitude"":51.255088,""longitude"":6.339029699999999},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""4a"",""name"":""Martin-Luther-Straße"",""apt"":"""",""formattedAddressLine"":""Martin-Luther-Straße 4a""},""formatted"":""Martin-Luther-Straße 4a, 41751 Viersen, Deutschland"",""country"":""DE"",""postalCode"":""41751"",""subdivision"":""NRW""}","0173 9474939","info@liftoff-poledance.de","https://www.liftoff-poledance.de/","https://www.facebook.com/LiftOff.Poledance/photos/","https://www.instagram.com/liftoffpoledance/","Pole Studio",,,"Martin-Luther-Straße 4a","https://www.eversports.be/s/lift-off-poledance-academy","93fcafec-710d-4c78-9af4-c827b904c873","284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-04-08T11:34:34Z,2024-02-04T18:00:47Z,,,"/polestudio/lift-off---poledance-academy-viersen","/onlinestudio/lift-off---poledance-academy-viersen",,
,"Fly & Flow Studio","6221","Maastricht","Niederlande","{""subdivisions"":[{""code"":""LI"",""name"":""Limburg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Maastricht"",""name"":""Maastricht"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Maastricht"",""name"":""Maastricht"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""NL"",""name"":""Niederlande"",""type"":""COUNTRY""}],""city"":""Maastricht"",""location"":{""latitude"":50.8541347,""longitude"":5.699114399999999},""countryFullname"":""Niederlande"",""streetAddress"":{""number"":""36"",""name"":""Franciscus Romanusweg"",""apt"":"""",""formattedAddressLine"":""Franciscus Romanusweg 36""},""formatted"":""Franciscus Romanusweg 36, 6221 AH Maastricht, Niederlande"",""country"":""NL"",""postalCode"":""6221 AH"",""subdivision"":""LI""}",,"info@flyflowstudio.com","http://flyflowstudio.com/","https://www.facebook.com/people/Fly-Flow-Studio/100095385129542/","https://www.instagram.com/flyflow.studio/","Pole Studio","<ul class=""font_8"">
  <li><p class=""font_8"">Spacious room with 10 poles</p></li>
  <li><p class=""font_8"">No pole sharing (1 pole per person)</p></li>
  <li><p class=""font_8"">Easy booking system</p></li>
  <li><p class=""font_8"">Structured classes</p></li>
  <li><p class=""font_8"">Experienced &amp; professional Instructors</p></li>
  <li><p class=""font_8"">Classes in English &amp; Dutch (click here)</p></li>
  <li><p class=""font_8"">Separate changing room</p></li>
  <li><p class=""font_8"">Hygiene regulations</p></li>
  <li><p class=""font_8"">Non-profit organization (read more about the mission behind F&amp;F)</p></li>
  <li><p class=""font_8"">A safe place &amp; welcoming community</p></li>
</ul>","<p class=""font_8"">Your Pole Dance and Aerial Acrobatics Studio in the Maastricht City Center</p>
<p class=""font_8"">Fly and Flow Studio is the home of pole dance, aerial sports and more in Maastricht. Here you will find a variety of classes taught by experienced and professional instructors. Join any of our regular classes, take advantage of our unique workshops or book us for your special event.</p>","Franciscus Romanusweg 36","https://www.eversports.nl/s/fly-and-flow-studio","9590317e-3a26-406a-a118-8b286812e957","284241e1-0e53-4183-b67f-34edcfb7c8b1",2024-02-14T17:36:22Z,2024-02-14T17:36:22Z,,,"/polestudio/fly-%26-flow-studio","/onlinestudio/fly-%26-flow-studio",,
,"IMA Intentional Movement Academy","13189 ","Berlin","Deutschland","{""subdivisions"":[{""code"":""BE"",""name"":""Berlin"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Berlin"",""name"":""Berlin"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Berlin"",""location"":{""latitude"":52.5522967,""longitude"":13.4298357},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""189"",""name"":""Prenzlauer Promenade"",""apt"":"""",""formattedAddressLine"":""Prenzlauer Promenade 189""},""formatted"":""Prenzlauer Promenade 189, 13189 Berlin, Deutschland"",""country"":""DE"",""postalCode"":""13189"",""subdivision"":""BE""}",,"hello@ima-studio.de","https://ima-studio.de/",,,"Aerial Studio",,"<p class=""font_8"">Aktuell mieten wir Räume im First Floor Studio in Prenzlauer Berg und bieten dort mehrere Live Klassen pro Woche an. Außerdem kannst du Online Kurse bei uns buchen.</p>","Prenzlauer Promenade 189","https://www.eversports.de/s/ima-intentional-movement-academy","95dfb4b2-89ea-44fb-a81d-365eb6fccba2","284241e1-0e53-4183-b67f-34edcfb7c8b1",2024-02-04T19:07:58Z,2024-02-04T19:07:58Z,,,"/polestudio/ima-intentional-movement-academy","/onlinestudio/ima-intentional-movement-academy",,
"https://www.eversports.de/sw/health-and-shape-muenchen","Health and Shape","81667","München","Deutschland","{""subdivisions"":[{""code"":""BY"",""name"":""Bayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Oberbayern"",""name"":""Oberbayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""München"",""name"":""München"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""München"",""location"":{""latitude"":48.13093569999999,""longitude"":11.5951486},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""4"",""name"":""Milchstraße"",""apt"":""""},""formatted"":""Milchstraße 4, 81667 München, Deutschland"",""country"":""DE"",""postalCode"":""81667"",""subdivision"":""BY""}","0176 61314543","info@health-and-shape.de","https://health-and-shape.de/","https://www.facebook.com/healthandshapemunich/","https://www.instagram.com/health_and_shape_munich/","Pole Studio",,,"Milchstraße 4",,"982cccee-c9f3-455d-b636-a45754a85624","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:27:52Z,,,"/polestudio/health-and-shape","/onlinestudio/health-and-shape",,
,"Aerial Sportstudio","4107","Leipzig","Deutschland","{""subdivisions"":[{""code"":""SN"",""name"":""Sachsen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Leipzig"",""name"":""Leipzig"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Leipzig"",""location"":{""latitude"":51.3293723,""longitude"":12.377018},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""24"",""name"":""Hohe Straße"",""apt"":""""},""formatted"":""Hohe Str. 24, 04107 Leipzig, Deutschland"",""country"":""DE"",""postalCode"":""04107"",""subdivision"":""SN""}","01573 1430746","elena.klyban@live.de","https://aerial-sportstudio.de/","http://""unbekannt""","https://www.instagram.com/aerialsportstudio_leipzig/","Pole Studio",,,"Hohe Str. 24","https://www.eversports.de/s/aerial-sportstudio","993bfdb4-a427-4e11-b83a-0fe66a73e903","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:10:46Z,,,"/polestudio/aerial-sportstudio","/onlinestudio/aerial-sportstudio",,
"https://www.eversports.de/sw/pura-studio","Pura Studio","52477","Alsdorf","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""K"",""name"":""Köln"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Alsdorf"",""name"":""Alsdorf"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Alsdorf"",""location"":{""latitude"":50.87839959999999,""longitude"":6.169701799999999},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""61"",""name"":""Schaufenberger Straße"",""apt"":"""",""formattedAddressLine"":""Schaufenberger Str. 61""},""formatted"":""Schaufenberger Straße 61, 52477 Alsdorf, Deutschland"",""country"":""DE"",""postalCode"":""52477"",""subdivision"":""NRW""}","01772836563","info@pura-studio.de","https://pura-studio.de/",,"https://www.instagram.com/pura.studio/","Pole Studio",,,"Schaufenberger Straße 61",,"9aeb703b-c190-4c0d-9f65-e4b9dc9f615e","284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-04-25T14:51:19Z,2024-02-04T18:00:48Z,,,"/polestudio/pura-studio","/onlinestudio/pura-studio",,
,"Pole Dance Academy Hameln","31785","Hameln","Deutschland","{""subdivisions"":[{""code"":""NDS"",""name"":""Niedersachsen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Hameln"",""name"":""Hameln"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Hameln"",""location"":{""latitude"":52.1107314,""longitude"":9.3547087},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""14"",""name"":""Fischbecker Straße"",""apt"":""""},""formatted"":""Fischbecker Str. 14, 31785 Hameln, Deutschland"",""country"":""DE"",""postalCode"":""31785""}","05151 45888","bellabina@poledanceacademy.de, bellabina@bellabina.de","https://www.poledanceacademy.de/","http://""unbekannt""","http://""unbekannt""","Pole Studio",,,"Fischbecker Str. 14",,"9b117441-3e19-4bad-8ea0-50fa863f29f7","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:47Z,,,"/polestudio/pole-dance-academy-hameln","/onlinestudio/pole-dance-academy-hameln",,
"https://www.eversports.de/sw/polefriends-halle","Polefriends","6108","Halle","Deutschland","{""subdivisions"":[{""code"":""SA"",""name"":""Sachsen-Anhalt"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Halle (Saale)"",""name"":""Halle (Saale)"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Halle (Saale)"",""location"":{""latitude"":51.4797236,""longitude"":11.9779589},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""36"",""name"":""Leipziger Straße"",""apt"":""""},""formatted"":""Leipziger Str. 36, 06108 Halle (Saale), Deutschland"",""country"":""DE"",""postalCode"":""06108"",""subdivision"":""SA""}","01511 7217064","info@polefriends.de","https://www.polefitness-halle.de/","https://www.facebook.com/Polefriends/","https://www.instagram.com/polefriendstv/?hl=de","Pole Studio",,,"Leipziger Str. 36",,"9b39e3bf-2fc5-414f-a2cf-f6c43010dbe5","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:47:41Z,,,"/polestudio/polefriends","/onlinestudio/polefriends",,
,"Pole & Soul","48155 ","Münster","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""MS"",""name"":""Münster"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Münster"",""name"":""Münster"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Münster"",""location"":{""latitude"":51.9569278,""longitude"":7.641297099999999},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""50"",""name"":""Wolbecker Straße"",""apt"":"""",""formattedAddressLine"":""Wolbecker Str. 50""},""formatted"":""Wolbecker Straße 50, 48155 Münster, Deutschland"",""country"":""DE"",""postalCode"":""48155"",""subdivision"":""NRW""}",,"info@poleandsoul.de","https://poleandsoul.de/",,,"Pole Studio",,,"Wolbecker Straße 50",,"9bf7bc70-16d5-470c-a62d-e384d72c17a2","284241e1-0e53-4183-b67f-34edcfb7c8b1",2024-01-28T16:07:35Z,2024-02-04T18:00:47Z,,,"/polestudio/pole-%26-soul","/onlinestudio/pole-%26-soul",,
"https://www.eversports.nl/sw/studio-aeris","Studio AERIS","3511","HA Utrecht","Niederlande","{""subdivisions"":[{""code"":""UT"",""name"":""Utrecht"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Utrecht"",""name"":""Utrecht"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Utrecht"",""name"":""Utrecht"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""NL"",""name"":""Niederlande"",""type"":""COUNTRY""}],""city"":""Utrecht"",""location"":{""latitude"":52.0803752,""longitude"":5.1230992},""countryFullname"":""Niederlande"",""streetAddress"":{""number"":""10"",""name"":""Westerkade"",""apt"":"""",""formattedAddressLine"":""Westerkade 10""},""formatted"":""Westerkade 10, 3511 HA Utrecht, Niederlande"",""country"":""NL"",""postalCode"":""3511 HA"",""subdivision"":""UT""}",,"info@studio-aeris.com","https://www.studio-aeris.com/",,,"Pole Studio",,,"Westerkade 10",,"9db2e06b-f375-4f6a-993f-1756f0afecfc","284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-05-03T14:05:10Z,2024-02-04T18:00:48Z,,,"/polestudio/studio-aeris","/onlinestudio/studio-aeris",,
,"BodySoul Studio Düsseldorf","40599","Düsseldorf","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Düsseldorf"",""name"":""Düsseldorf"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Düsseldorf"",""name"":""Düsseldorf"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Düsseldorf"",""location"":{""latitude"":51.171433,""longitude"":6.871745899999999},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""30"",""name"":""Süllenstraße"",""apt"":""""},""formatted"":""Süllenstraße 30, 40599 Düsseldorf, Deutschland"",""country"":""DE"",""postalCode"":""40599""}","15906354338","info@bodysoul-studio.com","https://bodysoul-studio.com/","https://www.facebook.com/BodySoul-Studio-D%C3%BCsseldorf-106702168291814/","https://www.instagram.com/bodysoul_studio_duesseldorf/","Pole Studio",,,"Süllenstraße 30","https://www.eversports.de/s/bodysoul-studio-duesseldorf","9dca145f-81eb-4c5d-a8af-0b93a8b1bce4","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:46Z,,,"/polestudio/bodysoul-studio-d%C3%BCsseldorf","/onlinestudio/bodysoul-studio-d%C3%BCsseldorf",,
,"Studio aria arte","6108","Halle","Deutschland","{""subdivisions"":[{""code"":""SA"",""name"":""Sachsen-Anhalt"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Halle (Saale)"",""name"":""Halle (Saale)"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Halle (Saale)"",""location"":{""latitude"":51.48543069999999,""longitude"":11.9678564},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""17"",""name"":""Große Ulrichstraße"",""apt"":""""},""formatted"":""Große Ulrichstraße 17, 06108 Halle (Saale), Deutschland"",""country"":""DE"",""postalCode"":""06108"",""subdivision"":""SA""}","0176 31621516","info@aria-arte.de","https://www.poledancehalle.de/ariaarte/","https://www.facebook.com/poledancehalle/","https://www.instagram.com/ariaarte_poledancehalle/?hl=de","Pole Studio",,,"Große Ulrichstraße 17",,"9f296760-ee09-4c2c-9b27-087d9b873a66","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:49Z,,,"/polestudio/studio-aria-arte","/onlinestudio/studio-aria-arte",,
,"Infinity Polesports Eggenfelden","84307","Eggenfelden","Deutschland","{""subdivisions"":[{""code"":""BY"",""name"":""Bayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Niederbayern"",""name"":""Niederbayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Eggenfelden"",""name"":""Eggenfelden"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Eggenfelden"",""location"":{""latitude"":48.4028709,""longitude"":12.7517469},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""65"",""name"":""Landshuter Straße"",""apt"":""""},""formatted"":""Landshuter Str. 65, 84307 Eggenfelden, Deutschland"",""country"":""DE"",""postalCode"":""84307"",""subdivision"":""BY""}","0172 1642077","info@infinity-polesports.de","https://www.infinity-polesports.de/","https://www.facebook.com/infinity.polesports","https://www.instagram.com/infinitypolesports_eggenfelden/?hl=de","Pole Studio",,,"Landshuter Str. 65","https://www.eversports.de/s/infinity-polesports-eggenfelden","9f7b4280-f97f-4bba-b84a-45d11955ffa5","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:47Z,,,"/polestudio/infinity-polesports-eggenfelden","/onlinestudio/infinity-polesports-eggenfelden",,
"https://www.eversports.de/sw/the-pole-lounge","The Pole Lounge","39108","Magdeburg","Deutschland","{""subdivisions"":[{""code"":""SA"",""name"":""Sachsen-Anhalt"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""MD"",""name"":""Magdeburg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Magdeburg"",""location"":{""latitude"":52.1337424,""longitude"":11.6140991},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""6b"",""name"":""Goethestraße"",""apt"":"""",""formattedAddressLine"":""Goethestraße 6b""},""formatted"":""Goethestraße 6b, 39108 Magdeburg, Deutschland"",""country"":""DE"",""postalCode"":""39108"",""subdivision"":""SA""}","01734575394","info@polelounge.de","http://www.polelounge.de/","https://www.facebook.com/poleloungemd/","https://www.instagram.com/polelounge_md/","Pole Studio",,,"Goethestraße 6b",,"a0212763-34df-4c72-8fc6-687e0a7fbcb6","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-12-02T19:05:22Z,2024-02-04T18:00:49Z,,,"/polestudio/the-pole-lounge","/onlinestudio/the-pole-lounge",,
,"Freaky Pole Cats Hengersberg","94491","Hengersberg","Deutschland","{""subdivisions"":[{""code"":""BY"",""name"":""Bayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Niederbayern"",""name"":""Niederbayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Hengersberg"",""name"":""Hengersberg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Hengersberg"",""location"":{""latitude"":48.7779551,""longitude"":13.0515726},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""36"",""name"":""Deggendorfer Straße"",""apt"":""""},""formatted"":""Deggendorfer Str. 36, 94491 Hengersberg, Deutschland"",""country"":""DE"",""postalCode"":""94491"",""subdivision"":""BY""}","01516 4062755","freakypole@gmail.com","https://www.freaky-pole-cats.de/","https://www.facebook.com/FreakyPoleCats/","https://www.instagram.com/freakypolecats/","Pole Studio",,,"Deggendorfer Str. 36",,"a09279d8-3101-40fc-8736-ce19f20ae6a9","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:47Z,,,"/polestudio/freaky-pole-cats-hengersberg","/onlinestudio/freaky-pole-cats-hengersberg",,
,"Freaky Pole Cats Cham","93413","Cham","Deutschland","{""subdivisions"":[{""code"":""BY"",""name"":""Bayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Oberpfalz"",""name"":""Oberpfalz"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Cham"",""name"":""Cham"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Cham"",""location"":{""latitude"":49.22034319999999,""longitude"":12.6618986},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""15"",""name"":""Ludwigstraße"",""apt"":""""},""formatted"":""Ludwigstraße 15, 93413 Cham, Deutschland"",""country"":""DE"",""postalCode"":""93413"",""subdivision"":""BY""}","01516 4062755","freakypole@gmail.com","https://www.freaky-pole-cats.de/","https://www.facebook.com/FreakyPoleCats/","https://www.instagram.com/freakypolecats/","Pole Studio",,,"Ludwigstraße 15",,"a09884ac-2519-4718-addb-81b26709f9e0","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:47Z,,,"/polestudio/freaky-pole-cats-cham","/onlinestudio/freaky-pole-cats-cham",,
,"Vertical Kay PoleDance & AerialArts Education","Online","Online","Österreich","{""formatted"":""Salzburg, Österreich ""}",,"office@verticalkay.de","http://verticalsgym.com ","https://www.facebook.com/profile.php?id=100063754443867","https://www.instagram.com/vertical_kay_pole/?hl=de","Online Studio","<p>Ausbildungen:</p><p>* PoleDance Basic Trainer</p><p>* PoleDance Intermediate Trainer</p><p>* PoleDance Advanced Trainer ( Erneuerung des Tools in Arbeit)</p><p>* PoleDance Basic Sensual Pole Trainer ( Heels Trainer)</p><p>* AerialHoop Basic Trainer</p><p>* Basic Stretching Trainer</p><p>* Pro Stretching Trainer</p><p> </p><p>Alle Ausbildungen finden via Zoom online statt. </p><p>Termine siehe unter Ausbildung</p><p> </p><p> Fernstudium: </p><p>* PoleDance Basic Trainer</p><p>* PoleDance Intermediate Trainer</p><p>* PoleDance Advanced Trainer ( Erneuerung des Tools in Arbeit)</p><p>* PoleDance Basic Sensual Pole Trainer ( Heels Trainer)</p><p>* AerialHoop Basic Trainer</p><p>* Basic Stretching Trainer</p><p>* Pro Stretching Trainer</p><p>* Aerial Silks Basic Trainer </p><p> </p><p>Online Classe:</p><p>Wöchentlich kann man sich online jederzeit bei uns in das normale Kursgeschehen einbuchen.</p>","<p>Unser Studio liegt Zentral gelegen um die Ecke vom Salzburger Flufghafen.</p><p>Durch seine hohe Fensterfront ist es Lichtdruchflutet und lädt zum Verweilen ein.</p><p> </p>",,,"a30283ee-34aa-4406-8455-0eea1484d72e","10f8d72f-2ac3-48d8-9bae-04c65985044d",2023-04-21T10:56:34Z,2024-02-04T17:56:32Z,"[{""description"":"""",""slug"":""2023-04-01_katy-studio340-bearbeitet.jpg_0"",""alt"":"""",""src"":""wix:image://v1/10f8d7_0597c35fe9694f57b5c037c5bf2df566~mv2.jpg/2023-04-01_katy20studio340-bearbeitet.jpg#originWidth=7668&originHeight=4737"",""title"":""2023-04-01_Katy Studio340-Bearbeitet.jpg"",""type"":""image"",""settings"":{}}]",true,"/polestudio/vertical-kay-poledance-%26-aerialarts-education","/onlinestudio/vertical-kay-poledance-%26-aerialarts-education",,
